reaction,lower bound,upper bound
EX_pheacgln(e),0.0,1000.0
EX_pheme(e),0.0,1000.0
EX_phyQ(e),0.0,1000.0
EX_phyt(e),0.0,1000.0
EX_pi(e),-1000.0,1000.0
EX_pnto_R(e),0.0,1000.0
EX_ppa(e),0.0,1000.0
EX_ppi(e),0.0,1000.0
EX_prgstrn(e),0.0,1000.0
EX_pro_D(e),0.0,1000.0
EX_pro_L(e),-0.007967033,1000.0
EX_progly(e),0.0,1000.0
EX_prostgd2(e),0.0,1000.0
EX_prostge1(e),0.0,1000.0
EX_prostge2(e),0.0,1000.0
EX_prostgf2(e),0.0,1000.0
EX_prostgh2(e),0.0,1000.0
EX_prostgi2(e),0.0,1000.0
EX_prpp(e),0.0,1000.0
EX_ps_cho(e),0.0,1000.0
EX_ptdca(e),0.0,1000.0
EX_ptrc(e),0.0,1000.0
EX_pydam(e),0.0,1000.0
EX_pydx(e),0.0,1000.0
EX_pydx5p(e),0.0,1000.0
EX_pydxn(e),-0.000170553368925846,1000.0
EX_pyr(e),0.0,1000.0
EX_q10(e),0.0,1000.0
EX_q10h2(e),0.0,1000.0
EX_rbt(e),0.0,1000.0
EX_retfa(e),0.0,1000.0
EX_retinol(e),0.0,1000.0
EX_retn(e),0.0,1000.0
EX_retnglc(e),0.0,1000.0
EX_rib_D(e),0.0,1000.0
EX_ribflv(e),0.0,1000.0
EX_s2l2fn2m2masn(e),0.0,1000.0
EX_s2l2n2m2masn(e),0.0,1000.0
EX_sarcs(e),0.0,1000.0
EX_sbt_d(e),0.0,1000.0
EX_sel(e),0.0,1000.0
EX_ser_D(e),0.0,1000.0
EX_ser_L(e),-0.047802198,1000.0
EX_sfcys(e),0.0,1000.0
EX_sl_L(e),0.0,1000.0
EX_so4(e),-1000.0,1000.0
EX_spc_cho(e),0.0,1000.0
EX_sph1p(e),0.0,1000.0
EX_sphs1p(e),0.0,1000.0
EX_spmd(e),0.0,1000.0
EX_sprm(e),0.0,1000.0
EX_srtn(e),0.0,1000.0
EX_strch1(e),0.0,1000.0
EX_strch2(e),0.0,1000.0
EX_strdnc(e),0.0,1000.0
EX_succ(e),0.0,1000.0
EX_sucr(e),0.0,1000.0
EX_tag_cho(e),0.0,1000.0
EX_tagat_D(e),0.0,1000.0
EX_taur(e),0.0,1000.0
EX_taxol(e),0.0,1000.0
EX_tchola(e),0.0,1000.0
EX_tcynt(e),0.0,1000.0
EX_tdchola(e),0.0,1000.0
EX_tdcrn,0.0,1000.0
EX_tethex3(e),0.0,1000.0
EX_tetpent3(e),0.0,1000.0
EX_tetpent6(e),0.0,1000.0
EX_tettet6(e),0.0,1000.0
EX_thf(e),0.0,1000.0
EX_thm(e),0.0,1000.0
EX_thmmp(e),0.0,1000.0
EX_thmtp(e),0.0,1000.0
EX_thr_L(e),-0.010164835,1000.0
EX_thym(e),0.0,1000.0
EX_thymd(e),0.0,1000.0
EX_thyox_L(e),0.0,1000.0
EX_tmndnc(e),0.0,1000.0
EX_tolbutamide(e),0.0,1000.0
EX_tre(e),0.0,1000.0
EX_triodthy(e),0.0,1000.0
EX_triodthysuf(e),0.0,1000.0
EX_trp_L(e),-0.00407731961272637,1000.0
EX_tststerone(e),0.0,1000.0
EX_tststeroneglc(e),0.0,1000.0
EX_tststerones(e),0.0,1000.0
EX_tsul(e),0.0,1000.0
EX_ttdca(e),0.0,1000.0
EX_txa2(e),0.0,1000.0
EX_tymsf(e),0.0,1000.0
EX_Tyr_ggn(e),0.0,1000.0
EX_tyr_L(e),-0.009340659,1000.0
EX_udp(e),0.0,1000.0
EX_udpg(e),0.0,1000.0
EX_udpgal(e),0.0,1000.0
EX_ump(e),0.0,1000.0
EX_ura(e),0.0,1000.0
EX_urate(e),0.0,1000.0
EX_urea(e),0.0,1000.0
EX_uri(e),0.0,1000.0
EX_utp(e),0.0,1000.0
EX_vacc(e),0.0,1000.0
EX_val_L(e),-0.012087912,1000.0
EX_vitd2(e),0.0,1000.0
EX_vitd3(e),0.0,1000.0
EX_whddca(e),0.0,1000.0
EX_whhdca(e),0.0,1000.0
EX_whtststerone(e),0.0,1000.0
EX_whttdca(e),0.0,1000.0
EX_xolest2_cho(e),0.0,1000.0
EX_xoltri24(e),0.0,1000.0
EX_xoltri25(e),0.0,1000.0
EX_xoltri27(e),0.0,1000.0
EX_xyl_D(e),0.0,1000.0
EX_xylt(e),0.0,1000.0
F1Atg,-1000.0,1000.0
F1PGT,-0.01017424145008033,0.01017424145008033
F6T2g,0.0,0.026144568114733063
F6T3g,0.0,0.026144568114733063
F6T4g,0.0,0.026144568114733063
F6T5g,0.0,0.026144568114733063
F6T6g,0.0,0.026144568114733063
F6Tg,0.0,0.026144568114733063
FADDP,0.0,0.005437868861380067
FADDPle,0.0,0.005437868861380067
FADH2ETC,0.0,0.024790292936586706
FADH2tru,0.0,1000.0
FADH2tx,-1000.0,1000.0
FADtm,-1000.0,1000.0
FADtru,0.0,1000.0
FADtx,-0.014334357590129194,0.014334357590129194
FAH1,0.0,1000.0
FAH2,0.0,3000.0030724109897
FAH3,0.0,3000.0030724109897
FALDH,-0.1147240776450559,0.1147240776450559
FALDtly,-1000.0,1000.0
FALDtm,-1000.0,1000.0
FATP1t,-3000.0079019298955,3000.0079019298955
FATP2t,-1000.0039794829949,1000.0039794829949
FATP3t,-1000.0039794829949,1000.0039794829949
FATP4t,-1000.0,1000.0
FATP5t,-1000.0,1000.0
FATP6t,-3000.0079019298955,3000.0079019298955
FATP7t,-3000.0079019298955,3000.0079019298955
FATP8t,-3000.0079019298955,3000.0079019298955
FATP9t,-3000.0079019298955,3000.0079019298955
FBA,-2000.372844741712,2000.372844741712
FBA2,-2000.373778070219,2000.373778070219
FBA4,-2000.372844741712,2000.372844741712
FBP,0.0,2000.0
FBP26,0.0,0.030681592648113067
FCLTm,0.0,1000.0
FCOAH,0.0,1000.0
FDH,0.0,1000.0
FE2DMT1,0.0,0.012921618000443294
FE2t,0.0,1000.0
FE2tm,0.0,0.044595093186340445
FE3MTP1,0.0,0.0058433211261497186
FE3R2e,0.0,0.014733331511635356
FERO,0.0,0.6018802460581735
FK,0.0,0.023439985114367727
FKYNH,0.0,1000.0
FMNALKPle,0.0,0.014920155306950433
FMNAT,0.0,1000.0
FOLR2,0.0,1000.0
FOLt2,-0.01907851433706683,0.01907851433706683
FOLTle,0.0,0.007243236032361559
FORMCOAtx,-1000.0,1000.0
FORt2m,-1000.0,1000.0
FORtr,-1000.0,1000.0
FORtrn,-1000.0,1000.0
FPGS,0.0,1000.0
FPGS2,0.0,1000.0
FPGS2m,0.0,1000.0
FPGS3,0.0,1000.0
FPGS3m,0.0,1000.0
FPGS4,0.0,1000.0
FPGS4m,0.0,1000.0
FPGS5,0.0,1000.0
FPGS5m,0.0,1000.0
FPGS6,0.0,1000.0
FPGS6m,0.0,1000.0
FPGS7,0.0,1000.0
FPGS7m,0.0,1000.0
FPGS8,0.0,1000.0
FPGS8m,0.0,1000.0
FPGS9,0.0,1000.0
FPGS9m,0.0,1000.0
FPGSm,0.0,1000.0
FRDPtc,-1000.0,1000.0
FRDPtcr,-1000.0,1000.0
FRDPtr,-1000.0,1000.0
FRUt1r,-4000.004332476987,4000.004332476987
FRUt4,-2000.0,2000.0
FTCD,0.0,1000.0
FTHFCL,0.0,0.005724369585210949
FTHFDH,0.0,1000.0
FTHFL,0.0,1000.0
FTHFLm,0.0,0.07194378422248326
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEte,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCASE2e,0.0,1000.0
FUCASE2ly,0.0,0.07985330469426175
FUCASEe,0.0,1000.0
FUCASEly,0.0,0.07985330469426175
FUCFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALGBSIDEte,-1000.0,1000.0
FUCGALGBSIDEtg,-1000.0,1000.0
FUCtly,0.0,1000.0
FUM,-0.038471010904231225,0.038471010904231225
FUMAC,0.0,0.03414715520248006
FUMAH,0.0,1000.0
FUMm,-0.038471010904231225,0.038471010904231225
FUMSO3tm,-0.02182647896429543,0.02182647896429543
FUMSO4tm,-0.02182647896429543,0.02182647896429543
FUMtm,-0.02182647896429543,0.02182647896429543
FUMTSULtm,-0.02182647896429543,0.02182647896429543
FUT11g,0.0,4000.0
FUT12g,0.0,4000.0
FUT14g,0.0,4000.0
FUT15g,0.0,4000.0
FUT16g,0.0,4000.0
FUT17g,0.0,4000.0
FUT18g,0.0,4000.0
FUT31g,0.0,3000.0
FUT32g,0.0,3000.0
FUT33g,0.0,3000.0
FUT34g,0.0,3000.0
FUT35g,0.0,3000.0
FUT910g,0.0,1000.0
FUT911g,0.0,1000.0
FUT91g,0.0,1000.0
FUT92g,0.0,1000.0
FUT93g,0.0,1000.0
FUT94g,0.0,1000.0
FUT95g,0.0,1000.0
FUT96g,0.0,1000.0
FUT97g,0.0,1000.0
FUT98g,0.0,1000.0
FUT99g,0.0,1000.0
G12MT1,0.0,1000.0063743762175
G12MT2,0.0,1000.0063743762175
G13MT,0.0,0.01966872606410302
G14N10g,0.0,2000.0541297176505
G14N11g,0.0,2000.0541297176505
G14N12g,0.0,2000.0541297176505
G14N13g,0.0,2000.0541297176505
G14N14g,0.0,2000.0541297176505
G14N15g,0.0,2000.0541297176505
G14N16g,0.0,2000.0541297176505
G14N17g,0.0,2000.0541297176505
G14N18g,0.0,2000.0541297176505
G14N19g,0.0,2000.0541297176505
G14N1g,0.0,2000.0541297176505
G14N20g,0.0,2000.0541297176505
G14N21g,0.0,2000.0541297176505
G14N2g,0.0,2000.0541297176505
G14N3g,0.0,2000.0541297176505
G14N4g,0.0,2000.0541297176505
G14N5g,0.0,2000.0541297176505
G14N6g,0.0,2000.0541297176505
G14N7g,0.0,2000.0541297176505
G14N8g,0.0,2000.0541297176505
G14N9g,0.0,2000.0541297176505
G14T10g,0.0,1000.0435377523769
G14T11g,0.0,1000.0435377523769
G14T12g,0.0,1000.0435377523769
G14T13g,0.0,1000.0435377523769
G14T14g,0.0,1000.0435377523769
G14T15g,0.0,1000.0435377523769
G14T16g,0.0,1000.0435377523769
G14T17g,0.0,1000.0435377523769
G14T18g,0.0,1000.0435377523769
G14T19g,0.0,1000.0435377523769
G14T20g,0.0,1000.0435377523769
G14T21g,0.0,1000.0435377523769
G14T2g,0.0,1000.0435377523769
G14T3g,0.0,1000.0435377523769
G14T4g,0.0,1000.0435377523769
G14T5g,0.0,1000.0435377523769
G14T6g,0.0,1000.0435377523769
G14T7g,0.0,1000.0435377523769
G14T8g,0.0,1000.0435377523769
G14T9g,0.0,1000.0435377523769
G14Tg,0.0,1000.0435377523769
G14Tg_1,0.0,1000.0435377523769
G14Tg_new2,0.0,1000.0435377523769
G14Tg_new3,0.0,1000.0435377523769
G14Tg_new4,0.0,1000.0435377523769
G14Tg_new5,0.0,1000.0435377523769
G16MT,0.0,1000.0
G1M6MASNB1terg,0.0,1000.0
G1M7MASNBterg,0.0,1000.0
G1M7MASNCterg,0.0,1000.0
G1M8MASNterg,0.0,1000.0
G2M8MASNterg,0.0,1000.0
G3M8MASNterg,0.0,1000.0
G3PD1,-0.013619752467644786,0.013619752467644786
G3PD2m,0.0,0.03551368392216435
G5SADr,-1000.0,1000.0
G5SADm,0.0,1000.0
G5SDym,0.0,0.0017016727617705809
G6PDA,0.0,1000.0121577654354
G6PDH1rer,0.0,1000.0
G6PDH2r,-1000.0,1000.0
G6PDH2rer,-1000.0,1000.0
G6PPer,0.0,2000.0196881452978
G6Pt6er,-1000.0267831997686,1000.0267831997686
G6Pter,-0.009104486825685768,0.009104486825685768
GABAVESSEC,0.0,1000.0
GACMTRc,-1000.0,1000.0
GACPAILter,0.0,1000.0
GAL3ST11,0.0,2000.0
GAL3ST12,0.0,2000.0
GALACGLCGALGBSIDEte,-1000.0,1000.0
GALACGLCGALGBSIDEtg,-1000.0,1000.0
GALASE10ly,0.0,0.05589790748232723
GALASE11ly,0.0,0.05589790748232723
GALASE12ly,0.0,0.05589790748232723
GALASE13ly,0.0,0.05589790748232723
GALASE14ly,0.0,0.05589790748232723
GALASE15ly,0.0,0.05589790748232723
GALASE16ly,0.0,0.05589790748232723
GALASE17ly,0.0,0.05589790748232723
GALASE18ly,0.0,0.05589790748232723
GALASE19ly,0.0,0.05589790748232723
GALASE1ly,0.0,0.05589790748232723
GALASE20ly,0.0,0.05589790748232723
GALASE3ly,0.0,0.05589790748232723
GALASE4ly,0.0,0.05589790748232723
GALASE5ly,0.0,0.05589790748232723
GALASE6ly,0.0,0.05589790748232723
GALASE7ly,0.0,0.05589790748232723
GALASE8ly,0.0,0.05589790748232723
GALASE9ly,0.0,0.05589790748232723
GALC,0.0,0.013900597464794901
GALFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALGALTHCRMte,-1000.0,1000.0
GALGALGALTHCRMtg,-1000.0,1000.0
GALGLUSIDEtg,-1000.0,1000.0
GALGLUSIDEtl,-1000.0,1000.0
GALGT1,0.0,2000.0
GALGT2,0.0,2000.0
GALGT3,0.0,2000.0
GALGT4,0.0,2000.0
GALK,0.0,0.026855037568156128
GALM2,-0.012044749860903625,0.012044749860903625
GALNACT1g,0.0,0.0038567115859614877
GALNACT2g,0.0,1000.0
GALNACT3g,0.0,1000.0
GALNACT4g,0.0,1000.0
GALNACT5g,0.0,1000.0
GALNTg,0.0,11000.11011275051
GALOR,-1000.1221457430499,1000.1221457430499
GALSGLT1le,0.0,2.0131123368210173e-05
GALSIDEtg,-1000.0,1000.0
GALSIDEtl,-1000.0,1000.0
GALt1r,-3000.004332476987,3000.004332476987
GALt2_2,-2.0131123368210173e-05,2.0131123368210173e-05
GALT2g,0.0,0.006780581506861556
GALt4,-2.0131123368210173e-05,2.0131123368210173e-05
GALt4_2,-2.0131123368210173e-05,2.0131123368210173e-05
GALTg,0.0,1000.0
GALtly,0.0,1000.0
GALU,-1000.0,1000.0
GAMt1r,-3000.0,3000.0
GAMYe,0.0,1000.0
GAO1,0.0,0.02309576294720477
GAO1g,0.0,0.02309576294720477
GAO2,0.0,0.02309576294720477
GAO2g,0.0,0.02309576294720477
GAPD,-3000.0,3000.0
GARFT,-0.11460355882857098,0.11460355882857098
GASNASE2ly,0.0,0.07601069045249133
GASNASE3ly,0.0,0.07601069045249133
GASNASEly,0.0,0.07601069045249133
GBA,0.0,0.01890191942030882
GBAl,0.0,0.014603439866279608
GBGT1,0.0,1000.0
GBPS,0.0,0.007990593930517646
GBSIDEte,-1000.0,1000.0
GBSIDEtl,-1000.0,1000.0
GCALDD,0.0,8000.049598650786
GCALDDm,0.0,2000.0950031667967
GCC2am,-1000.0,1000.0
GCC2bim,0.0,0.003920982673521736
DLD,-1000.0365676324526,1000.0365676324526
GCCam,-1000.0,1000.0
GCCbim,0.0,0.003920982673521736
GCCcm,-1000.0365676324526,1000.0365676324526
GCHOLAt,-3000.0,3000.0
GCHOLAt2,0.0,2000.0
GCHOLAt3,0.0,1000.0088372812936
GCHOLAte,-0.00028785819351720237,0.00028785819351720237
GCHOLAtx,-1000.0,1000.0
GCNTg,0.0,3000.0
GD1B2te,-1000.0,1000.0
GD1B2tg,-1000.0,1000.0
GD1Cte,-1000.0,1000.0
GD1Ctg,-1000.0,1000.0
GDPFUCtg,-1000.0,1000.0
GDPtg,-0.08530860704877936,0.08530860704877936
GF6PTA,0.0,1000.0
GFUCS,0.0,0.0068508429598516845
GGH_10FTHF5GLUe,0.0,0.007787222459417347
GGH_10FTHF5GLUl,0.0,0.007787222459417347
GGH_10FTHF6GLUe,0.0,0.007787222459417347
GGH_10FTHF6GLUl,0.0,0.007787222459417347
GGH_10FTHF7GLUe,0.0,0.007787222459417347
GGH_10FTHF7GLUl,0.0,0.007787222459417347
GGH_5DHFe,0.0,0.007787222459417347
GGH_5DHFl,0.0,0.007787222459417347
GGH_5THFe,0.0,0.007787222459417347
GGH_5THFl,0.0,0.007787222459417347
GGH_6DHFe,0.0,0.007787222459417347
GGH_6DHFl,0.0,0.007787222459417347
GGH_6THFe,0.0,0.007787222459417347
GGH_6THFl,0.0,0.007787222459417347
GGH_7DHFe,0.0,0.007787222459417347
GGH_7DHFl,0.0,0.007787222459417347
GGH_7THFe,0.0,0.007787222459417347
GGH_7THFl,0.0,0.007787222459417347
GGLUCT,0.0,0.007707654526558513
GGNG,0.0,0.03349831277046911
GGT5r,-0.00021859572037418937,0.00021859572037418937
GGT6,-1000.0,1000.0
GHMT2r,-1000.0,1000.0
GHMT2rm,-0.1554101184558972,0.1554101184558972
GHMT3,0.0,1000.0
GHMT3m,0.0,0.1554101184558972
GK1i,0.0,0.018740860180205158
GK1mi,0.0,0.018740860180205158
GLACO,0.0,6000.028465638721
GLACOm,0.0,2000.0781998689922
GLACter,-1000.0,1000.0
GLAl,0.0,0.015162897683646781
GLB1,0.0,0.05589790748232723
GLBRAN,0.0,0.011925097062715084
GLCAASE1ly,0.0,1000.0564097503144
GLCAASE4ly,0.0,0.05640975031443725
GLCAASE5ly,0.0,0.05640975031443725
GLCAASE6ly,0.0,0.05640975031443725
GLCAASE7ly,0.0,0.05640975031443725
GLCAASE8ly,0.0,1000.0564097503144
GLCAASE9ly,0.0,0.05640975031443725
GLCAE1g,0.0,1000.0
GLCAE2g,0.0,0.021516147105776925
GLCAT2g,0.0,1000.0
GLCAT3g,0.0,1000.0
GLCAT4g,0.0,1000.0
GLCAT5g,0.0,1000.0
GLCAT6g,0.0,0.039537479783910416
GLCAT7g,0.0,0.039537479783910416
GLCAT8g,0.0,0.039537479783910416
GLCAT9g,0.0,0.039537479783910416
GLCATg,0.0,3000.0
GLCMter,0.0,1000.0
GLCNACASE1ly,0.0,0.01323016194039857
GLCNACASE2ly,0.0,0.01323016194039857
GLCNACASE3ly,0.0,0.01323016194039857
GLCNACASE4ly,0.0,0.01323016194039857
GLCNACASE5ly,0.0,0.01323016194039857
GLCNACDASg,0.0,2000.0274395498436
GLCNACPT,0.0,1000.0
GLCNACT,0.0,0.004587199783539529
GLCNACT1g,0.0,1000.0440363793209
GLCNACT2g,0.0,0.039537479783910416
GLCNACT3g,0.0,0.039537479783910416
GLCNACT4g,0.0,0.039537479783910416
GLCNACT5g,0.0,0.039537479783910416
GLCSGLT1le,0.0,1000.0
GLCt1r,-8000.004332476988,8000.004332476988
GLCt2_2,-2.0131123368210173e-05,2.0131123368210173e-05
GLCt2r,-0.10370137430418264,0.10370137430418264
GLCt4,-4000.0,4000.0
GLCt4_2,-1000.0000201311234,1000.0000201311234
GLCter,-1000.0,1000.0
GLCtg,-1000.0166683736167,1000.0166683736167
GLCtly,0.0,1000.0
GLCURter,0.0,1000.0
GLCURtly,-0.010470289855215626,0.010470289855215626
GLDBRAN,0.0,1000.0
GLGNS1,0.0,0.06699662554093821
GLNALANaEx,0.0,0.11096457224611833
GLNASNNaEx,0.0,0.11096457224611833
GLNATB0tc,0.0,1000.0
GLNCYSNaEx,0.0,0.11096457224611833
GLNLASEer,-1000.0,1000.0
GLNS,0.0,2000.0
GLNSERNaEx,0.0,0.11096457224611833
GLNt4,0.0,5000.122527015341
GLNTHRNaEx,0.0,0.11096457224611833
GLNtm,0.0,1000.0
GLNtN1,-2000.0,2000.0
GLNyLATthc,0.0,0.019421790254922223
GLPASE1,0.0,1000.0991748623244
GLPASE2a,0.0,1000.0991748623244
GLRASE,-1000.0,1000.0
GLU5Km,0.0,0.0017016727617705809
GLU5SAtmc,-1000.0,1000.0
GLUCYS,0.0,0.025524125176676724
GLUDC,0.0,1000.0004278153176
GLUDxm,-0.054067582225654005,0.054067582225654005
GLUDym,-0.054067582225654005,0.054067582225654005
GluForTx,0.0,1000.0
GLUN,0.0,1000.0
GLUNm,0.0,1000.0040681743853
GLUPROASCT1,0.0,1000.0
GLUPRT,0.0,0.04996632593158339
GLUt2m,0.0,1000.0170068816332
GLUt6,0.0,2000.0175662959095
GLUt7l,0.0,1000.0
GLUTCOADHm,0.0,1000.0
GLUtr,-1000.0,1000.0
GLUVESSEC,0.0,2000.0014728550132
GLXO1,0.0,1000.3998108723123
GLXO2p,0.0,1000.0001551440849
GLXtm,-1000.0,1000.0
GLXtp,-1000.0,1000.0
GLY3Pt,-1000.0,1000.0
GLYAMDTR,-6.594717835669471e-05,6.594717835669471e-05
GLYAMDTRc,-6.594717835669471e-05,6.594717835669471e-05
GLYATm,-8.02287025720741e-06,8.02287025720741e-06
GLYBt4_2_r,-1000.0,1000.0
GLYBtm,-1000.0,1000.0
GLYC_St,0.0,1000.0
GLYC3PFADm,0.0,1000.0
GLYC3Ptmc,-1000.0,1000.0
GLYCK2,0.0,0.0006828780467602246
GLYCLTDy,0.0,0.005343049576554495
GLYCLTDym,0.0,1000.0
GLYCLTtp,0.0,1000.0
GLYCt,-4000.0,4000.0
GLYCtm,-1000.0,1000.0
GLYCTO1p,0.0,0.00015514408495370885
GLYGLYCNc,0.0,0.03899350056196175
GLYGLYPEPT1tc,0.0,1000.0
GLYK,0.0,1000.0
GLYKm,0.0,2000.0
GLYLEUHYDROc,0.0,0.03899350056196175
GLYLEUPEPT1tc,0.0,1000.0
GLYOp,0.0,1000.0
GLYOX,0.0,0.008160465168007407
GLYOXm,0.0,0.00813993448931003
GLYPHEHYc,0.0,1000.0
GLYPHEPEPT1tc,0.0,1000.0
GLYPROPEPT1tc,0.0,1000.0
GLYPROPRO1c,0.0,1000.0
GLYSARCNc,0.0,1000.0
GLYSARPEPT1tc,0.0,1000.0
GLYSNAT5tc,-1000.0,1000.0
GLYt2r,-1000.0093969742805,1000.0093969742805
GLYt2rL,-0.009396974280505005,0.009396974280505005
GLYt4,0.0,6000.129892102511
GLYt7_211_r,-0.007365087169656273,0.007365087169656273
GLYt7_311_r,-1000.0,1000.0
GLYtm,-1000.0,1000.0
GLYtp,-1000.0,1000.0
GLYVESSEC,0.0,1000.0
GMAND,0.0,0.010116289097226755
GMPR,0.0,0.012648644393396174
GMPS2,0.0,0.03882706500468524
GMPtg,-1000.0,1000.0
GMPtn,-1000.0,1000.0
GND,0.0,0.2512471859040135
GNDer,0.0,0.2512471859040135
GNMT,0.0,4.184342879762531e-05
GP1CALPHAte,-1000.0,1000.0
GP1CALPHAtg,-1000.0,1000.0
GP1Cte,-1000.0,1000.0
GP1Ctg,-1000.0,1000.0
GPAM_cho,0.0,1000.0
GPAMm_cho,0.0,1000.0597690954671
GPDDA1,0.0,0.011879411998691492
GPIAT,0.0,0.004290757170307331
GPIDA2er,0.0,1000.0
GPIDAer,0.0,1000.0
GPIMTer,0.0,0.005255991807196946
GQ1BALPHAte,-1000.0,1000.0
GQ1BALPHAtg,-1000.0,1000.0
GQ1Bte,-1000.0,1000.0
GQ1Btg,-1000.0,1000.0
GRTTx,0.0,0.25108437304235043
GSNKm,0.0,1000.0
GSNt,-0.5347504727480065,0.5347504727480065
GSNt4,0.0,2000.0
GSNt5,0.0,1000.0
GSNtl,-0.00530015322601189,0.00530015322601189
GSNtm,-0.5180646257332254,0.5180646257332254
GT1Ate,-1000.0,1000.0
GT1Atg,-1000.0,1000.0
GTHDH,0.0,1000.01599324954
GTHO,0.0,0.027682136350344586
GTHOm,0.0,0.027682136350344586
GTHOXte,-1000.0,1000.0
GTHP,0.0,3000.0000498563986
GTHPe,0.0,3000.0
GTHPm,0.0,1000.0
GTHRDt,0.0,1000.0
GTHRDtr,-1000.0,1000.0
GTHS,0.0,0.06018067618028602
GTMLTe,0.0,0.013154678175981987
GTPCI,0.0,0.020035615142792916
GTPCIn,0.0,0.020035615142792916
GTPtn,-1000.0,1000.0
GUACYC,0.0,6000.013625771424
GUAD,0.0,1000.0
GUAPRT,0.0,0.034480873989368256
GUAt,-0.5347504727480065,0.5347504727480065
GULLACter,0.0,1000.0
GULN3D,-0.01199967116679788,0.01199967116679788
GULNDer,-1000.0,1000.0
GULNter,0.0,1000.0
GULOer,0.0,1000.0
GUR1PP,0.0,1000.0
H2CO3D,-10000.022311503797,10000.022311503797
H2CO3Dm,-1000.0193322746794,1000.0193322746794
H2ETer,0.0,0.00654891232399977
H2MTer,0.0,0.009058459487790643
H2O2syn,0.0,1000.0011284930789
H2O2t,-1000.0,1000.0
H2O2ter,-1000.0,1000.0
H2O2tly,-1000.0,1000.0
H2O2tm,-1000.0,1000.0
H2O2tn,-1000.0,1000.0
H2O2tp,-1000.0,1000.0
H2Ot,-10000.02619219387,10000.02619219387
H2Oter,-1000.0025440213775,1000.0025440213775
H2Otg,-1000.0,1000.0
H2Otly,-1000.0,1000.0
H2Otm,-2000.0,2000.0
H2Otn,-1000.0,1000.0
H2Otp,-1000.0,1000.0
H3ETer,0.0,0.00654891232399977
H3MTer,0.0,0.01865986643023743
H4ET3er,0.0,0.004410759986783014
H4ETer,0.0,0.00654891232399977
H5MTer,0.0,0.009058459487790643
H6_ET2er,0.0,0.004410759986783014
H6_ETer,0.0,0.00654891232399977
H6ET3er,0.0,0.004410759986783014
H6MTer,0.0,9.007624198434358e-06
H7_ETer,0.0,0.00654891232399977
H7_TAer,0.0,0.01034617261651401
H7ET2er,0.0,0.004410759986783014
H7MTer,0.0,9.007624198434358e-06
H8MTer,0.0,9.007624198434358e-06
H8TAer,0.0,0.01034617261651401
HACD1m,-1000.0888033231836,1000.0888033231836
HACD1x,-1000.0001618302271,1000.0001618302271
HACD9m,-0.05663985742389639,0.05663985742389639
HAS1,0.0,2000.0008899280065
HAS2,0.0,2000.0008899280065
HAtly,0.0,1000.0
HBZOPT10m,0.0,1000.0
HCO3_2NAt,-1000.0,1000.0
HCO3_CLt,-2000.023606251173,2000.023606251173
HCO3_NAt,-0.05079287362464365,0.05079287362464365
