reaction,lower bound,upper bound
EX_malt(e),0.0,1000.0
EX_malttr(e),0.0,1000.0
EX_man(e),0.0,1000.0
EX_meoh(e),0.0,1000.0
EX_mepi(e),0.0,1000.0
EX_mercplaccys(e),0.0,1000.0
EX_met_L(e),-0.006043956,1000.0
EX_mthgxl(e),0.0,1000.0
EX_n2m2nmasn(e),0.0,1000.0
EX_na1(e),0.0,1000.0
EX_nac(e),0.0,1000.0
EX_nad(e),0.0,1000.0
EX_nadp(e),0.0,1000.0
EX_ncam(e),0.0,1000.0
EX_nh4(e),0.0,1000.0
EX_nifedipine(e),0.0,1000.0
EX_no(e),0.0,1000.0
EX_npthl(e),0.0,1000.0
EX_nrpphr(e),0.0,1000.0
EX_nrpphrsf(e),0.0,1000.0
EX_nrvnc(e),0.0,1000.0
EX_o2(e),-1.127472527,1000.0
EX_o2s(e),0.0,1000.0
EX_oagd3_cho(e),0.0,1000.0
EX_oagt3_cho(e),0.0,1000.0
EX_ocdca(e),0.0,1000.0
EX_ocdcea(e),0.0,1000.0
EX_octa(e),0.0,1000.0
EX_oh1(e),0.0,1000.0
EX_omeprazole(e),0.0,1000.0
EX_onpthl(e),0.0,1000.0
EX_orn(e),0.0,1000.0
EX_orot(e),0.0,1000.0
EX_oxa(e),0.0,1000.0
EX_paf_cho(e),0.0,1000.0
EX_pchol_cho(e),0.0,1000.0
EX_pe_cho(e),0.0,1000.0
EX_peplys(e),0.0,1000.0
EX_perillyl(e),0.0,1000.0
EX_pglyc_cho(e),0.0,1000.0
EX_phe_L(e),-0.006043956,1000.0
EX_pheacgln(e),0.0,1000.0
EX_pheme(e),0.0,1000.0
EX_phyQ(e),0.0,1000.0
EX_phyt(e),0.0,1000.0
EX_pi(e),-1000.0,1000.0
EX_pnto_R(e),0.0,1000.0
EX_ppa(e),0.0,1000.0
EX_ppi(e),0.0,1000.0
EX_prgstrn(e),0.0,1000.0
EX_pro_D(e),0.0,1000.0
EX_pro_L(e),-0.007967033,1000.0
EX_progly(e),0.0,1000.0
EX_prostgd2(e),0.0,1000.0
EX_prostge1(e),0.0,1000.0
EX_prostge2(e),0.0,1000.0
EX_prostgf2(e),0.0,1000.0
EX_prostgh2(e),0.0,1000.0
EX_prostgi2(e),0.0,1000.0
EX_prpp(e),0.0,1000.0
EX_ps_cho(e),0.0,1000.0
EX_ptdca(e),0.0,1000.0
EX_ptrc(e),0.0,1000.0
EX_pydam(e),0.0,1000.0
EX_pydx(e),0.0,1000.0
EX_pydx5p(e),0.0,1000.0
EX_pydxn(e),-0.000170553368925846,1000.0
EX_pyr(e),0.0,1000.0
EX_q10(e),0.0,1000.0
EX_q10h2(e),0.0,1000.0
EX_rbt(e),0.0,1000.0
EX_retfa(e),0.0,1000.0
EX_retinol(e),0.0,1000.0
EX_retn(e),0.0,1000.0
EX_retnglc(e),0.0,1000.0
EX_rib_D(e),0.0,1000.0
EX_ribflv(e),0.0,1000.0
EX_s2l2fn2m2masn(e),0.0,1000.0
EX_s2l2n2m2masn(e),0.0,1000.0
EX_sarcs(e),0.0,1000.0
EX_sbt_d(e),0.0,1000.0
EX_sel(e),0.0,1000.0
EX_ser_D(e),0.0,1000.0
EX_ser_L(e),-0.047802198,1000.0
EX_sfcys(e),0.0,1000.0
EX_sl_L(e),0.0,1000.0
EX_so4(e),-1000.0,1000.0
EX_spc_cho(e),0.0,1000.0
EX_sph1p(e),0.0,1000.0
EX_sphs1p(e),0.0,1000.0
EX_spmd(e),0.0,1000.0
EX_sprm(e),0.0,1000.0
EX_srtn(e),0.0,1000.0
EX_strch1(e),0.0,1000.0
EX_strch2(e),0.0,1000.0
EX_strdnc(e),0.0,1000.0
EX_succ(e),0.0,1000.0
EX_sucr(e),0.0,1000.0
EX_tag_cho(e),0.0,1000.0
EX_tagat_D(e),0.0,1000.0
EX_taur(e),0.0,1000.0
EX_taxol(e),0.0,1000.0
EX_tchola(e),0.0,1000.0
EX_tcynt(e),0.0,1000.0
EX_tdchola(e),0.0,1000.0
EX_tdcrn,0.0,1000.0
EX_tethex3(e),0.0,1000.0
EX_tetpent3(e),0.0,1000.0
EX_tetpent6(e),0.0,1000.0
EX_tettet6(e),0.0,1000.0
EX_thf(e),0.0,1000.0
EX_thm(e),0.0,1000.0
EX_thmmp(e),0.0,1000.0
EX_thmtp(e),0.0,1000.0
EX_thr_L(e),-0.010164835,1000.0
EX_thym(e),0.0,1000.0
EX_thymd(e),0.0,1000.0
EX_thyox_L(e),0.0,1000.0
EX_tmndnc(e),0.0,1000.0
EX_tolbutamide(e),0.0,1000.0
EX_tre(e),0.0,1000.0
EX_triodthy(e),0.0,1000.0
EX_triodthysuf(e),0.0,1000.0
EX_trp_L(e),-0.00407731961272637,1000.0
EX_tststerone(e),0.0,1000.0
EX_tststeroneglc(e),0.0,1000.0
EX_tststerones(e),0.0,1000.0
EX_tsul(e),0.0,1000.0
EX_ttdca(e),0.0,1000.0
EX_txa2(e),0.0,1000.0
EX_tymsf(e),0.0,1000.0
EX_Tyr_ggn(e),0.0,1000.0
EX_tyr_L(e),-0.009340659,1000.0
EX_udp(e),0.0,1000.0
EX_udpg(e),0.0,1000.0
EX_udpgal(e),0.0,1000.0
EX_ump(e),0.0,1000.0
EX_ura(e),0.0,1000.0
EX_urate(e),0.0,1000.0
EX_urea(e),0.0,1000.0
EX_uri(e),0.0,1000.0
EX_utp(e),0.0,1000.0
EX_vacc(e),0.0,1000.0
EX_val_L(e),-0.012087912,1000.0
EX_vitd2(e),0.0,1000.0
EX_vitd3(e),0.0,1000.0
EX_whddca(e),0.0,1000.0
EX_whhdca(e),0.0,1000.0
EX_whtststerone(e),0.0,1000.0
EX_whttdca(e),0.0,1000.0
EX_xolest2_cho(e),0.0,1000.0
EX_xoltri24(e),0.0,1000.0
EX_xoltri25(e),0.0,1000.0
EX_xoltri27(e),0.0,1000.0
EX_xyl_D(e),0.0,1000.0
EX_xylt(e),0.0,1000.0
F1Atg,-1000.0,1000.0
F1PGT,-0.009127488135585858,0.009127488135585858
F6T2g,0.0,0.023090475263435255
F6T3g,0.0,0.023090475263435255
F6T4g,0.0,0.023090475263435255
F6T5g,0.0,0.023090475263435255
F6T6g,0.0,0.023090475263435255
F6Tg,0.0,0.023090475263435255
FADDP,0.0,0.005529142331109187
FADDPle,0.0,0.005529142331109187
FADH2ETC,0.0,0.02730393057042361
FADH2tru,0.0,1000.0
FADH2tx,-1000.0,1000.0
FADtm,-1000.0,1000.0
FADtru,0.0,1000.0
FADtx,-0.01440707420557751,0.01440707420557751
FAH1,0.0,1000.0
FAH2,0.0,3000.0036673195054
FAH3,0.0,3000.0036673195054
FALDH,-0.08260160122224715,0.08260160122224715
FALDtly,-1000.0,1000.0
FALDtm,-1000.0,1000.0
FATP1t,-3000.0095321775243,3000.0095321775243
FATP2t,-1000.004323571443,1000.004323571443
FATP3t,-1000.004323571443,1000.004323571443
FATP4t,-1000.0,1000.0
FATP5t,-1000.0,1000.0
FATP6t,-3000.0095321775243,3000.0095321775243
FATP7t,-3000.0095321775243,3000.0095321775243
FATP8t,-3000.0095321775243,3000.0095321775243
FATP9t,-3000.0095321775243,3000.0095321775243
FBA,-2000.2267943590443,2000.2267943590443
FBA2,-2000.2276014810238,2000.2276014810238
FBA4,-2000.2267943590443,2000.2267943590443
FBP,0.0,2000.0
FBP26,0.0,0.02923643084532417
FCLTm,0.0,1000.0
FCOAH,0.0,1000.0
FDH,0.0,1000.0
FE2DMT1,0.0,0.010334355222067012
FE2t,0.0,1000.0
FE2tm,0.0,0.035840311750355965
FE3MTP1,0.0,0.007252580852322744
FE3R2e,0.0,0.016058683286257078
FERO,0.0,0.5233438647192882
FK,0.0,0.021204318086641288
FKYNH,0.0,1000.0
FMNALKPle,0.0,0.012198576864753464
FMNAT,0.0,1000.0
FOLR2,0.0,1000.0
FOLt2,-0.012711919097933302,0.012711919097933302
FOLTle,0.0,0.006074660014655178
FORMCOAtx,-1000.0,1000.0
FORt2m,-1000.0,1000.0
FORtr,-1000.0,1000.0
FORtrn,-1000.0,1000.0
FPGS,0.0,1000.0
FPGS2,0.0,1000.0
FPGS2m,0.0,1000.0
FPGS3,0.0,1000.0
FPGS3m,0.0,1000.0
FPGS4,0.0,1000.0
FPGS4m,0.0,1000.0
FPGS5,0.0,1000.0
FPGS5m,0.0,1000.0
FPGS6,0.0,1000.0
FPGS6m,0.0,1000.0
FPGS7,0.0,1000.0
FPGS7m,0.0,1000.0
FPGS8,0.0,1000.0
FPGS8m,0.0,1000.0
FPGS9,0.0,1000.0
FPGS9m,0.0,1000.0
FPGSm,0.0,1000.0
FRDPtc,-1000.0,1000.0
FRDPtcr,-1000.0,1000.0
FRDPtr,-1000.0,1000.0
FRUt1r,-4000.003757968694,4000.003757968694
FRUt4,-2000.0,2000.0
FTCD,0.0,1000.0
FTHFCL,0.0,0.005481817187666813
FTHFDH,0.0,1000.0
FTHFL,0.0,1000.0
FTHFLm,0.0,0.05391274738155211
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEte,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCASE2e,0.0,1000.0
FUCASE2ly,0.0,0.08833577829147864
FUCASEe,0.0,1000.0
FUCASEly,0.0,0.08833577829147864
FUCFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALGBSIDEte,-1000.0,1000.0
FUCGALGBSIDEtg,-1000.0,1000.0
FUCtly,0.0,1000.0
FUM,-0.03266690145871085,0.03266690145871085
FUMAC,0.0,0.029867095771193047
FUMAH,0.0,1000.0
FUMm,-0.03266690145871085,0.03266690145871085
FUMSO3tm,-0.018653049197469653,0.018653049197469653
FUMSO4tm,-0.018653049197469653,0.018653049197469653
FUMtm,-0.018653049197469653,0.018653049197469653
FUMTSULtm,-0.018653049197469653,0.018653049197469653
FUT11g,0.0,4000.0
FUT12g,0.0,4000.0
FUT14g,0.0,4000.0
FUT15g,0.0,4000.0
FUT16g,0.0,4000.0
FUT17g,0.0,4000.0
FUT18g,0.0,4000.0
FUT31g,0.0,3000.0
FUT32g,0.0,3000.0
FUT33g,0.0,3000.0
FUT34g,0.0,3000.0
FUT35g,0.0,3000.0
FUT910g,0.0,1000.0
FUT911g,0.0,1000.0
FUT91g,0.0,1000.0
FUT92g,0.0,1000.0
FUT93g,0.0,1000.0
FUT94g,0.0,1000.0
FUT95g,0.0,1000.0
FUT96g,0.0,1000.0
FUT97g,0.0,1000.0
FUT98g,0.0,1000.0
FUT99g,0.0,1000.0
G12MT1,0.0,1000.005622721921
G12MT2,0.0,1000.005622721921
G13MT,0.0,0.019826674294270288
G14N10g,0.0,2000.0492519834336
G14N11g,0.0,2000.0492519834336
G14N12g,0.0,2000.0492519834336
G14N13g,0.0,2000.0492519834336
G14N14g,0.0,2000.0492519834336
G14N15g,0.0,2000.0492519834336
G14N16g,0.0,2000.0492519834336
G14N17g,0.0,2000.0492519834336
G14N18g,0.0,2000.0492519834336
G14N19g,0.0,2000.0492519834336
G14N1g,0.0,2000.0492519834336
G14N20g,0.0,2000.0492519834336
G14N21g,0.0,2000.0492519834336
G14N2g,0.0,2000.0492519834336
G14N3g,0.0,2000.0492519834336
G14N4g,0.0,2000.0492519834336
G14N5g,0.0,2000.0492519834336
G14N6g,0.0,2000.0492519834336
G14N7g,0.0,2000.0492519834336
G14N8g,0.0,2000.0492519834336
G14N9g,0.0,2000.0492519834336
G14T10g,0.0,1000.0394900887817
G14T11g,0.0,1000.0394900887817
G14T12g,0.0,1000.0394900887817
G14T13g,0.0,1000.0394900887817
G14T14g,0.0,1000.0394900887817
G14T15g,0.0,1000.0394900887817
G14T16g,0.0,1000.0394900887817
G14T17g,0.0,1000.0394900887817
G14T18g,0.0,1000.0394900887817
G14T19g,0.0,1000.0394900887817
G14T20g,0.0,1000.0394900887817
G14T21g,0.0,1000.0394900887817
G14T2g,0.0,1000.0394900887817
G14T3g,0.0,1000.0394900887817
G14T4g,0.0,1000.0394900887817
G14T5g,0.0,1000.0394900887817
G14T6g,0.0,1000.0394900887817
G14T7g,0.0,1000.0394900887817
G14T8g,0.0,1000.0394900887817
G14T9g,0.0,1000.0394900887817
G14Tg,0.0,1000.0394900887817
G14Tg_1,0.0,1000.0394900887817
G14Tg_new2,0.0,1000.0394900887817
G14Tg_new3,0.0,1000.0394900887817
G14Tg_new4,0.0,1000.0394900887817
G14Tg_new5,0.0,1000.0394900887817
G16MT,0.0,1000.0
G1M6MASNB1terg,0.0,1000.0
G1M7MASNBterg,0.0,1000.0
G1M7MASNCterg,0.0,1000.0
G1M8MASNterg,0.0,1000.0
G2M8MASNterg,0.0,1000.0
G3M8MASNterg,0.0,1000.0
G3PD1,-0.016426534666514357,0.016426534666514357
G3PD2m,0.0,0.03273374953795531
G5SADr,-1000.0,1000.0
G5SADm,0.0,1000.0
G5SDym,0.0,0.0022086268600353637
G6PDA,0.0,1000.0120562518988
G6PDH1rer,0.0,1000.0
G6PDH2r,-1000.0,1000.0
G6PDH2rer,-1000.0,1000.0
G6PPer,0.0,2000.0182214982183
G6Pt6er,-1000.0225447668104,1000.0225447668104
G6Pter,-0.00960029538128576,0.00960029538128576
GABAVESSEC,0.0,1000.0
GACMTRc,-1000.0,1000.0
GACPAILter,0.0,1000.0
GAL3ST11,0.0,2000.0
GAL3ST12,0.0,2000.0
GALACGLCGALGBSIDEte,-1000.0,1000.0
GALACGLCGALGBSIDEtg,-1000.0,1000.0
GALASE10ly,0.0,0.05008646448668208
GALASE11ly,0.0,0.05008646448668208
GALASE12ly,0.0,0.05008646448668208
GALASE13ly,0.0,0.05008646448668208
GALASE14ly,0.0,0.05008646448668208
GALASE15ly,0.0,0.05008646448668208
GALASE16ly,0.0,0.05008646448668208
GALASE17ly,0.0,0.05008646448668208
GALASE18ly,0.0,0.05008646448668208
GALASE19ly,0.0,0.05008646448668208
GALASE1ly,0.0,0.05008646448668208
GALASE20ly,0.0,0.05008646448668208
GALASE3ly,0.0,0.05008646448668208
GALASE4ly,0.0,0.05008646448668208
GALASE5ly,0.0,0.05008646448668208
GALASE6ly,0.0,0.05008646448668208
GALASE7ly,0.0,0.05008646448668208
GALASE8ly,0.0,0.05008646448668208
GALASE9ly,0.0,0.05008646448668208
GALC,0.0,0.014378793011369897
GALFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALGALTHCRMte,-1000.0,1000.0
GALGALGALTHCRMtg,-1000.0,1000.0
GALGLUSIDEtg,-1000.0,1000.0
GALGLUSIDEtl,-1000.0,1000.0
GALGT1,0.0,2000.0
GALGT2,0.0,2000.0
GALGT3,0.0,2000.0
GALGT4,0.0,2000.0
GALK,0.0,0.01887372517857297
GALM2,-0.0111453437620578,0.0111453437620578
GALNACT1g,0.0,0.004107337710985251
GALNACT2g,0.0,1000.0
GALNACT3g,0.0,1000.0
GALNACT4g,0.0,1000.0
GALNACT5g,0.0,1000.0
GALNTg,0.0,11000.104782943292
GALOR,-1000.1161102932831,1000.1161102932831
GALSGLT1le,0.0,3.954420582490194e-05
GALSIDEtg,-1000.0,1000.0
GALSIDEtl,-1000.0,1000.0
GALt1r,-3000.003796952446,3000.003796952446
GALt2_2,-3.954420582490194e-05,3.954420582490194e-05
GALT2g,0.0,0.006641323176385212
GALt4,-3.954420582490194e-05,3.954420582490194e-05
GALt4_2,-3.954420582490194e-05,3.954420582490194e-05
GALTg,0.0,1000.0
GALtly,0.0,1000.0
GALU,-1000.0,1000.0
GAMt1r,-3000.0,3000.0
GAMYe,0.0,1000.0
GAO1,0.0,0.022492254373951148
GAO1g,0.0,0.022492254373951148
GAO2,0.0,0.022492254373951148
GAO2g,0.0,0.022492254373951148
GAPD,-3000.0,3000.0
GARFT,-0.0883420784779988,0.0883420784779988
GASNASE2ly,0.0,0.07335253448536534
GASNASE3ly,0.0,0.07335253448536534
GASNASEly,0.0,0.07335253448536534
GBA,0.0,0.019018348691378462
GBAl,0.0,0.014853122755988496
GBGT1,0.0,1000.0
GBPS,0.0,0.008159691998262884
GBSIDEte,-1000.0,1000.0
GBSIDEtl,-1000.0,1000.0
GCALDD,0.0,8000.046609422944
GCALDDm,0.0,2000.0797227499415
GCC2am,-1000.0,1000.0
GCC2bim,0.0,0.0043006874910450875
DLD,-1000.0347238114712,1000.0347238114712
GCCam,-1000.0,1000.0
GCCbim,0.0,0.0043006874910450875
GCCcm,-1000.0347238114712,1000.0347238114712
GCHOLAt,-3000.0,3000.0
GCHOLAt2,0.0,2000.0
GCHOLAt3,0.0,1000.0074522290994
GCHOLAte,-0.0004883721943824944,0.0004883721943824944
GCHOLAtx,-1000.0,1000.0
GCNTg,0.0,3000.0
GD1B2te,-1000.0,1000.0
GD1B2tg,-1000.0,1000.0
GD1Cte,-1000.0,1000.0
GD1Ctg,-1000.0,1000.0
GDPFUCtg,-1000.0,1000.0
GDPtg,-0.07331775040711477,0.07331775040711477
GF6PTA,0.0,1000.0
GFUCS,0.0,0.006518897045115868
GGH_10FTHF5GLUe,0.0,0.007839686239482375
GGH_10FTHF5GLUl,0.0,0.007839686239482375
GGH_10FTHF6GLUe,0.0,0.007839686239482375
GGH_10FTHF6GLUl,0.0,0.007839686239482375
GGH_10FTHF7GLUe,0.0,0.007839686239482375
GGH_10FTHF7GLUl,0.0,0.007839686239482375
GGH_5DHFe,0.0,0.007839686239482375
GGH_5DHFl,0.0,0.007839686239482375
GGH_5THFe,0.0,0.007839686239482375
GGH_5THFl,0.0,0.007839686239482375
GGH_6DHFe,0.0,0.007839686239482375
GGH_6DHFl,0.0,0.007839686239482375
GGH_6THFe,0.0,0.007839686239482375
GGH_6THFl,0.0,0.007839686239482375
GGH_7DHFe,0.0,0.007839686239482375
GGH_7DHFl,0.0,0.007839686239482375
GGH_7THFe,0.0,0.007839686239482375
GGH_7THFl,0.0,0.007839686239482375
GGLUCT,0.0,0.007848688304080925
GGNG,0.0,0.02989576445049082
GGT5r,-0.00016171344188447719,0.00016171344188447719
GGT6,-1000.0,1000.0
GHMT2r,-1000.0,1000.0
GHMT2rm,-0.10898162374612852,0.10898162374612852
GHMT3,0.0,1000.0
GHMT3m,0.0,0.10898162374612852
GK1i,0.0,0.015117835348848913
GK1mi,0.0,0.015117835348848913
GLACO,0.0,6000.028608822381
GLACOm,0.0,2000.0629092351573
GLACter,-1000.0,1000.0
GLAl,0.0,0.016723257452135806
GLB1,0.0,0.05008646448668208
GLBRAN,0.0,0.007710322164168826
GLCAASE1ly,0.0,1000.0508600032059
GLCAASE4ly,0.0,0.05086000320595982
GLCAASE5ly,0.0,0.05086000320595982
GLCAASE6ly,0.0,0.05086000320595982
GLCAASE7ly,0.0,0.05086000320595982
GLCAASE8ly,0.0,1000.0508600032059
GLCAASE9ly,0.0,0.05086000320595982
GLCAE1g,0.0,1000.0
GLCAE2g,0.0,0.024790897620567003
GLCAT2g,0.0,1000.0
GLCAT3g,0.0,1000.0
GLCAT4g,0.0,1000.0
GLCAT5g,0.0,1000.0
GLCAT6g,0.0,0.04112202742737641
GLCAT7g,0.0,0.04112202742737641
GLCAT8g,0.0,0.04112202742737641
GLCAT9g,0.0,0.04112202742737641
GLCATg,0.0,3000.0
GLCMter,0.0,1000.0
GLCNACASE1ly,0.0,0.01406457661110621
GLCNACASE2ly,0.0,0.01406457661110621
GLCNACASE3ly,0.0,0.01406457661110621
GLCNACASE4ly,0.0,0.01406457661110621
GLCNACASE5ly,0.0,0.01406457661110621
GLCNACDASg,0.0,2000.0240269540452
GLCNACPT,0.0,1000.0
GLCNACT,0.0,0.004112090901299427
GLCNACT1g,0.0,1000.0372328560196
GLCNACT2g,0.0,0.04112202742737641
GLCNACT3g,0.0,0.04112202742737641
GLCNACT4g,0.0,0.04112202742737641
GLCNACT5g,0.0,0.04112202742737641
GLCSGLT1le,0.0,1000.0
GLCt1r,-8000.003796952446,8000.003796952446
GLCt2_2,-3.954420582490194e-05,3.954420582490194e-05
GLCt2r,-0.07926899779200813,0.07926899779200813
GLCt4,-4000.0,4000.0
GLCt4_2,-1000.0000395442058,1000.0000395442058
GLCter,-1000.0,1000.0
GLCtg,-1000.0136268120476,1000.0136268120476
GLCtly,0.0,1000.0
GLCURter,0.0,1000.0
GLCURtly,-0.011560813910261578,0.011560813910261578
GLDBRAN,0.0,1000.0
GLGNS1,0.0,0.05750876727595744
GLNALANaEx,0.0,0.09981644654445132
GLNASNNaEx,0.0,0.09981644654445132
GLNATB0tc,0.0,1000.0
GLNCYSNaEx,0.0,0.09981644654445132
GLNLASEer,-1000.0,1000.0
GLNS,0.0,2000.0
GLNSERNaEx,0.0,0.09981644654445132
GLNt4,0.0,5000.109299820007
GLNTHRNaEx,0.0,0.09981644654445132
GLNtm,0.0,1000.0
GLNtN1,-2000.0,2000.0
GLNyLATthc,0.0,0.019013405726744998
GLPASE1,0.0,1000.0937043922463
GLPASE2a,0.0,1000.0937043922463
GLRASE,-1000.0,1000.0
GLU5Km,0.0,0.0022086268600353637
GLU5SAtmc,-1000.0,1000.0
GLUCYS,0.0,0.01912852697957908
GLUDC,0.0,1000.0004033970082
GLUDxm,-0.04955511049991784,0.04955511049991784
GLUDym,-0.04955511049991784,0.04955511049991784
GluForTx,0.0,1000.0
GLUN,0.0,1000.0
GLUNm,0.0,1000.0056173215062
GLUPROASCT1,0.0,1000.0
GLUPRT,0.0,0.03822373842059532
GLUt2m,0.0,1000.016134468241
GLUt6,0.0,2000.0174907713952
GLUt7l,0.0,1000.0
GLUTCOADHm,0.0,1000.0
GLUtr,-1000.0,1000.0
GLUVESSEC,0.0,2000.0018794837551
GLXO1,0.0,1000.3119590240093
GLXO2p,0.0,1000.0001007039923
GLXtm,-1000.0,1000.0
GLXtp,-1000.0,1000.0
GLY3Pt,-1000.0,1000.0
GLYAMDTR,-3.146965898403031e-05,3.146965898403031e-05
GLYAMDTRc,-3.146965898403031e-05,3.146965898403031e-05
GLYATm,-1.81687932308903e-05,1.81687932308903e-05
GLYBt4_2_r,-1000.0,1000.0
GLYBtm,-1000.0,1000.0
GLYC_St,0.0,1000.0
GLYC3PFADm,0.0,1000.0
GLYC3Ptmc,-1000.0,1000.0
GLYCK2,0.0,0.000534879438670862
GLYCLTDy,0.0,0.004576380759441273
GLYCLTDym,0.0,1000.0
GLYCLTtp,0.0,1000.0
GLYCt,-4000.0,4000.0
GLYCtm,-1000.0,1000.0
GLYCTO1p,0.0,0.0001007039922861182
GLYGLYCNc,0.0,0.036496345225706446
GLYGLYPEPT1tc,0.0,1000.0
GLYK,0.0,1000.0
GLYKm,0.0,2000.0
GLYLEUHYDROc,0.0,0.036496345225706446
GLYLEUPEPT1tc,0.0,1000.0
GLYOp,0.0,1000.0
GLYOX,0.0,0.008311720418319382
GLYOXm,0.0,0.00826126724506304
GLYPHEHYc,0.0,1000.0
GLYPHEPEPT1tc,0.0,1000.0
GLYPROPEPT1tc,0.0,1000.0
GLYPROPRO1c,0.0,1000.0
GLYSARCNc,0.0,1000.0
GLYSARPEPT1tc,0.0,1000.0
GLYSNAT5tc,-1000.0,1000.0
GLYt2r,-1000.0093262777772,1000.0093262777772
GLYt2rL,-0.00932627777717076,0.00932627777717076
GLYt4,0.0,6000.116230106245
GLYt7_211_r,-0.006930286237969523,0.006930286237969523
GLYt7_311_r,-1000.0,1000.0
GLYtm,-1000.0,1000.0
GLYtp,-1000.0,1000.0
GLYVESSEC,0.0,1000.0
GMAND,0.0,0.010109349311054677
GMPR,0.0,0.011478660646768862
GMPS2,0.0,0.034347462516793936
GMPtg,-1000.0,1000.0
GMPtn,-1000.0,1000.0
GND,0.0,0.16789959750703456
GNDer,0.0,0.16789959750703456
GNMT,0.0,0.00016135357104998915
GP1CALPHAte,-1000.0,1000.0
GP1CALPHAtg,-1000.0,1000.0
GP1Cte,-1000.0,1000.0
GP1Ctg,-1000.0,1000.0
GPAM_cho,0.0,1000.0
GPAMm_cho,0.0,1000.0641218618995
GPDDA1,0.0,0.012044640537573731
GPIAT,0.0,0.004415973843325584
GPIDA2er,0.0,1000.0
GPIDAer,0.0,1000.0
GPIMTer,0.0,0.004392121443347102
GQ1BALPHAte,-1000.0,1000.0
GQ1BALPHAtg,-1000.0,1000.0
GQ1Bte,-1000.0,1000.0
GQ1Btg,-1000.0,1000.0
GRTTx,0.0,0.1779335227622656
GSNKm,0.0,1000.0
GSNt,-0.38408558892170946,0.38408558892170946
GSNt4,0.0,2000.0
GSNt5,0.0,1000.0
GSNtl,-0.004281978025092968,0.004281978025092968
GSNtm,-0.3655447735652622,0.3655447735652622
GT1Ate,-1000.0,1000.0
GT1Atg,-1000.0,1000.0
GTHDH,0.0,1000.015081537974
GTHO,0.0,0.020847068367174013
GTHOm,0.0,0.020847068367174013
GTHOXte,-1000.0,1000.0
GTHP,0.0,3000.0000783453193
GTHPe,0.0,3000.0
GTHPm,0.0,1000.0
GTHRDt,0.0,1000.0
GTHRDtr,-1000.0,1000.0
GTHS,0.0,0.06076099178902
GTMLTe,0.0,0.006499646444877328
GTPCI,0.0,0.020046035964912074
GTPCIn,0.0,0.020046035964912074
GTPtn,-1000.0,1000.0
GUACYC,0.0,6000.012375122851
GUAD,0.0,1000.0
GUAPRT,0.0,0.02970439000611037
GUAt,-0.38408558892170946,0.38408558892170946
GULLACter,0.0,1000.0
GULN3D,-0.008273372211921369,0.008273372211921369
GULNDer,-1000.0,1000.0
GULNter,0.0,1000.0
GULOer,0.0,1000.0
GUR1PP,0.0,1000.0
H2CO3D,-10000.019206921766,10000.019206921766
H2CO3Dm,-1000.0160729573381,1000.0160729573381
H2ETer,0.0,0.006680983081485002
H2MTer,0.0,0.0082130162980184
H2O2syn,0.0,1000.0013397090088
