reaction,lower bound,upper bound
F1Atg,-1000.0,1000.0
F1PGT,-0.007783806475085473,0.007783806475085473
F6T2g,0.0,0.014759071432464896
F6T3g,0.0,0.014759071432464896
F6T4g,0.0,0.014759071432464896
F6T5g,0.0,0.014759071432464896
F6T6g,0.0,0.014759071432464896
F6Tg,0.0,0.014759071432464896
FADDP,0.0,0.006091765980856786
FADDPle,0.0,0.006091765980856786
FADH2ETC,0.0,0.028188682727686588
FADH2tru,0.0,1000.0
FADH2tx,-1000.0,1000.0
FADtm,-1000.0,1000.0
FADtru,0.0,1000.0
FADtx,-0.014525869446397327,0.014525869446397327
FAH1,0.0,1000.0
FAH2,0.0,3000.005722498041
FAH3,0.0,3000.005722498041
FALDH,-0.04126674087606442,0.04126674087606442
FALDtly,-1000.0,1000.0
FALDtm,-1000.0,1000.0
FATP1t,-3000.0180921835936,3000.0180921835936
FATP2t,-1000.0046479443768,1000.0046479443768
FATP3t,-1000.0046479443768,1000.0046479443768
FATP4t,-1000.0,1000.0
FATP5t,-1000.0,1000.0
FATP6t,-3000.0180921835936,3000.0180921835936
FATP7t,-3000.0180921835936,3000.0180921835936
FATP8t,-3000.0180921835936,3000.0180921835936
FATP9t,-3000.0180921835936,3000.0180921835936
FBA,-2000.1527547644778,2000.1527547644778
FBA2,-2000.153216164314,2000.153216164314
FBA4,-2000.1527547644778,2000.1527547644778
FBP,0.0,2000.0
FBP26,0.0,0.03182544627383608
FCLTm,0.0,1000.0
FCOAH,0.0,1000.0
FDH,0.0,1000.0
FE2DMT1,0.0,0.009368419240163475
FE2t,0.0,1000.0
FE2tm,0.0,0.024025624326255948
FE3MTP1,0.0,0.00992228696077006
FE3R2e,0.0,0.023685429099061957
FERO,0.0,0.6519221324046698
FK,0.0,0.020115100774757783
FKYNH,0.0,1000.0
FMNALKPle,0.0,0.009826612975401106
FMNAT,0.0,1000.0
FOLR2,0.0,1000.0
FOLt2,-0.009021907560512967,0.009021907560512967
FOLTle,0.0,0.008451706575751077
FORMCOAtx,-1000.0,1000.0
FORt2m,-1000.0,1000.0
FORtr,-1000.0,1000.0
FORtrn,-1000.0,1000.0
FPGS,0.0,1000.0
FPGS2,0.0,1000.0
FPGS2m,0.0,1000.0
FPGS3,0.0,1000.0
FPGS3m,0.0,1000.0
FPGS4,0.0,1000.0
FPGS4m,0.0,1000.0
FPGS5,0.0,1000.0
FPGS5m,0.0,1000.0
FPGS6,0.0,1000.0
FPGS6m,0.0,1000.0
FPGS7,0.0,1000.0
FPGS7m,0.0,1000.0
FPGS8,0.0,1000.0
FPGS8m,0.0,1000.0
FPGS9,0.0,1000.0
FPGS9m,0.0,1000.0
FPGSm,0.0,1000.0
FRDPtc,-1000.0,1000.0
FRDPtcr,-1000.0,1000.0
FRDPtr,-1000.0,1000.0
FRUt1r,-4000.003338636267,4000.003338636267
FRUt4,-2000.0,2000.0
FTCD,0.0,1000.0
FTHFCL,0.0,0.0061113032810741
FTHFDH,0.0,1000.0
FTHFL,0.0,1000.0
FTHFLm,0.0,0.027623052684402474
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEte,-1000.0,1000.0
FUC14GALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCACNGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCASE2e,0.0,1000.0
FUCASE2ly,0.0,0.13809010863574725
FUCASEe,0.0,1000.0
FUCASEly,0.0,0.13809010863574725
FUCFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEte,-1000.0,1000.0
FUCGALFUCGALACGLCGALGLUSIDEtg,-1000.0,1000.0
FUCGALGBSIDEte,-1000.0,1000.0
FUCGALGBSIDEtg,-1000.0,1000.0
FUCtly,0.0,1000.0
FUM,-0.020958761784777596,0.020958761784777596
FUMAC,0.0,0.017374237256031686
FUMAH,0.0,1000.0
FUMm,-0.020958761784777596,0.020958761784777596
FUMSO3tm,-0.010183177718426707,0.010183177718426707
FUMSO4tm,-0.010183177718426707,0.010183177718426707
FUMtm,-0.010183177718426707,0.010183177718426707
FUMTSULtm,-0.010183177718426707,0.010183177718426707
FUT11g,0.0,4000.0
FUT12g,0.0,4000.0
FUT14g,0.0,4000.0
FUT15g,0.0,4000.0
FUT16g,0.0,4000.0
FUT17g,0.0,4000.0
FUT18g,0.0,4000.0
FUT31g,0.0,3000.0
FUT32g,0.0,3000.0
FUT33g,0.0,3000.0
FUT34g,0.0,3000.0
FUT35g,0.0,3000.0
FUT910g,0.0,1000.0
FUT911g,0.0,1000.0
FUT91g,0.0,1000.0
FUT92g,0.0,1000.0
FUT93g,0.0,1000.0
FUT94g,0.0,1000.0
FUT95g,0.0,1000.0
FUT96g,0.0,1000.0
FUT97g,0.0,1000.0
FUT98g,0.0,1000.0
FUT99g,0.0,1000.0
G12MT1,0.0,1000.0058570960936
G12MT2,0.0,1000.0058570960936
G13MT,0.0,0.027428378869488707
G14N10g,0.0,2000.0460543153797
G14N11g,0.0,2000.0460543153797
G14N12g,0.0,2000.0460543153797
G14N13g,0.0,2000.0460543153797
G14N14g,0.0,2000.0460543153797
G14N15g,0.0,2000.0460543153797
G14N16g,0.0,2000.0460543153797
G14N17g,0.0,2000.0460543153797
G14N18g,0.0,2000.0460543153797
G14N19g,0.0,2000.0460543153797
G14N1g,0.0,2000.0460543153797
G14N20g,0.0,2000.0460543153797
G14N21g,0.0,2000.0460543153797
G14N2g,0.0,2000.0460543153797
G14N3g,0.0,2000.0460543153797
G14N4g,0.0,2000.0460543153797
G14N5g,0.0,2000.0460543153797
G14N6g,0.0,2000.0460543153797
G14N7g,0.0,2000.0460543153797
G14N8g,0.0,2000.0460543153797
G14N9g,0.0,2000.0460543153797
G14T10g,0.0,1000.0349134637866
G14T11g,0.0,1000.0349134637866
G14T12g,0.0,1000.0349134637866
G14T13g,0.0,1000.0349134637866
G14T14g,0.0,1000.0349134637866
G14T15g,0.0,1000.0349134637866
G14T16g,0.0,1000.0349134637866
G14T17g,0.0,1000.0349134637866
G14T18g,0.0,1000.0349134637866
G14T19g,0.0,1000.0349134637866
G14T20g,0.0,1000.0349134637866
G14T21g,0.0,1000.0349134637866
G14T2g,0.0,1000.0349134637866
G14T3g,0.0,1000.0349134637866
G14T4g,0.0,1000.0349134637866
G14T5g,0.0,1000.0349134637866
G14T6g,0.0,1000.0349134637866
G14T7g,0.0,1000.0349134637866
G14T8g,0.0,1000.0349134637866
G14T9g,0.0,1000.0349134637866
G14Tg,0.0,1000.0349134637866
G14Tg_1,0.0,1000.0349134637866
G14Tg_new2,0.0,1000.0349134637866
G14Tg_new3,0.0,1000.0349134637866
G14Tg_new4,0.0,1000.0349134637866
G14Tg_new5,0.0,1000.0349134637866
G16MT,0.0,1000.0
G1M6MASNB1terg,0.0,1000.0
G1M7MASNBterg,0.0,1000.0
G1M7MASNCterg,0.0,1000.0
G1M8MASNterg,0.0,1000.0
G2M8MASNterg,0.0,1000.0
G3M8MASNterg,0.0,1000.0
G3PD1,-0.015786446706088454,0.015786446706088454
G3PD2m,0.0,0.023912046240902346
G5SADr,-1000.0,1000.0
G5SADm,0.0,1000.0
G5SDym,0.0,0.0041388446813403
G6PDA,0.0,1000.0148731455206
G6PDH1rer,0.0,1000.0
G6PDH2r,-1000.0,1000.0
G6PDH2rer,-1000.0,1000.0
G6PPer,0.0,2000.0163289086358
G6Pt6er,-1000.0173937602628,1000.0173937602628
G6Pter,-0.011679038818943768,0.011679038818943768
GABAVESSEC,0.0,1000.0
GACMTRc,-1000.0,1000.0
GACPAILter,0.0,1000.0
GAL3ST11,0.0,2000.0
GAL3ST12,0.0,2000.0
GALACGLCGALGBSIDEte,-1000.0,1000.0
GALACGLCGALGBSIDEtg,-1000.0,1000.0
GALASE10ly,0.0,0.03660873724824829
GALASE11ly,0.0,0.03660873724824829
GALASE12ly,0.0,0.03660873724824829
GALASE13ly,0.0,0.03660873724824829
GALASE14ly,0.0,0.03660873724824829
GALASE15ly,0.0,0.03660873724824829
GALASE16ly,0.0,0.03660873724824829
GALASE17ly,0.0,0.03660873724824829
GALASE18ly,0.0,0.03660873724824829
GALASE19ly,0.0,0.03660873724824829
GALASE1ly,0.0,0.03660873724824829
GALASE20ly,0.0,0.03660873724824829
GALASE3ly,0.0,0.03660873724824829
GALASE4ly,0.0,0.03660873724824829
GALASE5ly,0.0,0.03660873724824829
GALASE6ly,0.0,0.03660873724824829
GALASE7ly,0.0,0.03660873724824829
GALASE8ly,0.0,0.03660873724824829
GALASE9ly,0.0,0.03660873724824829
GALC,0.0,0.019150595411580956
GALFUC12GAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUC12GAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,-1000.0,1000.0
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1000.0,1000.0
GALGALGALTHCRMte,-1000.0,1000.0
GALGALGALTHCRMtg,-1000.0,1000.0
GALGLUSIDEtg,-1000.0,1000.0
GALGLUSIDEtl,-1000.0,1000.0
GALGT1,0.0,2000.0
GALGT2,0.0,2000.0
GALGT3,0.0,2000.0
GALGT4,0.0,2000.0
GALK,0.0,0.013881699090140684
GALM2,-0.01525471892803164,0.01525471892803164
GALNACT1g,0.0,0.005221373863676778
GALNACT2g,0.0,1000.0
GALNACT3g,0.0,1000.0
GALNACT4g,0.0,1000.0
GALNACT5g,0.0,1000.0
GALNTg,0.0,11000.096323490032
GALOR,-1000.0809641185656,1000.0809641185656
GALSGLT1le,0.0,0.00010858718274896495
GALSIDEtg,-1000.0,1000.0
GALSIDEtl,-1000.0,1000.0
GALt1r,-3000.0035031897,3000.0035031897
GALt2_2,-0.00010858718274896495,0.00010858718274896495
GALT2g,0.0,0.007748337068842685
GALt4,-0.00010858718274896495,0.00010858718274896495
GALt4_2,-0.00010858718274896495,0.00010858718274896495
GALTg,0.0,1000.0
GALtly,0.0,1000.0
GALU,-1000.0,1000.0
GAMt1r,-3000.0,3000.0
GAMYe,0.0,1000.0
GAO1,0.0,0.02157152577803127
GAO1g,0.0,0.02157152577803127
GAO2,0.0,0.02157152577803127
GAO2g,0.0,0.02157152577803127
GAPD,-3000.0,3000.0
GARFT,-0.05583500981753839,0.05583500981753839
GASNASE2ly,0.0,0.08982744559614247
GASNASE3ly,0.0,0.08982744559614247
GASNASEly,0.0,0.08982744559614247
GBA,0.0,0.03705627551055139
GBAl,0.0,0.03344875770749028
GBGT1,0.0,1000.0
GBPS,0.0,0.0067094708511507735
GBSIDEte,-1000.0,1000.0
GBSIDEtl,-1000.0,1000.0
GCALDD,0.0,8000.042194709839
GCALDDm,0.0,2000.0775388294412
GCC2am,-1000.0,1000.0
GCC2bim,0.0,0.005146233927393387
DLD,-1000.029813712011,1000.029813712011
GCCam,-1000.0,1000.0
GCCbim,0.0,0.005146233927393387
GCCcm,-1000.029813712011,1000.029813712011
GCHOLAt,-3000.0,3000.0
GCHOLAt2,0.0,2000.0
GCHOLAt3,0.0,1000.0074062046243
GCHOLAte,-0.0010164070155393205,0.0010164070155393205
GCHOLAtx,-1000.0,1000.0
GCNTg,0.0,3000.0
GD1B2te,-1000.0,1000.0
GD1B2tg,-1000.0,1000.0
GD1Cte,-1000.0,1000.0
GD1Ctg,-1000.0,1000.0
GDPFUCtg,-1000.0,1000.0
GDPtg,-0.05983171307223698,0.05983171307223698
GF6PTA,0.0,1000.0
GFUCS,0.0,0.005423626991638551
GGH_10FTHF5GLUe,0.0,0.009070748819771945
GGH_10FTHF5GLUl,0.0,0.009070748819771945
GGH_10FTHF6GLUe,0.0,0.009070748819771945
GGH_10FTHF6GLUl,0.0,0.009070748819771945
GGH_10FTHF7GLUe,0.0,0.009070748819771945
GGH_10FTHF7GLUl,0.0,0.009070748819771945
GGH_5DHFe,0.0,0.009070748819771945
GGH_5DHFl,0.0,0.009070748819771945
GGH_5THFe,0.0,0.009070748819771945
GGH_5THFl,0.0,0.009070748819771945
GGH_6DHFe,0.0,0.009070748819771945
GGH_6DHFl,0.0,0.009070748819771945
GGH_6THFe,0.0,0.009070748819771945
GGH_6THFl,0.0,0.009070748819771945
GGH_7DHFe,0.0,0.009070748819771945
GGH_7DHFl,0.0,0.009070748819771945
GGH_7THFe,0.0,0.009070748819771945
GGH_7THFl,0.0,0.009070748819771945
GGLUCT,0.0,0.007408226419456249
GGNG,0.0,0.0294046136923416
GGT5r,-7.399783788452424e-05,7.399783788452424e-05
GGT6,-1000.0,1000.0
GHMT2r,-1000.0,1000.0
GHMT2rm,-0.043558120936745715,0.043558120936745715
GHMT3,0.0,1000.0
GHMT3m,0.0,0.043558120936745715
GK1i,0.0,0.014153130182179355
GK1mi,0.0,0.014153130182179355
GLACO,0.0,6000.026552218342
GLACOm,0.0,2000.0608011799013
GLACter,-1000.0,1000.0
GLAl,0.0,0.030252755578653617
GLB1,0.0,0.03660873724824829
GLBRAN,0.0,0.0032612062485211243
GLCAASE1ly,0.0,1000.0334227208053
GLCAASE4ly,0.0,0.033422720805371474
GLCAASE5ly,0.0,0.033422720805371474
GLCAASE6ly,0.0,0.033422720805371474
GLCAASE7ly,0.0,0.033422720805371474
GLCAASE8ly,0.0,1000.0334227208053
GLCAASE9ly,0.0,0.033422720805371474
GLCAE1g,0.0,1000.0
GLCAE2g,0.0,0.026251310484154872
GLCAT2g,0.0,1000.0
GLCAT3g,0.0,1000.0
GLCAT4g,0.0,1000.0
GLCAT5g,0.0,1000.0
GLCAT6g,0.0,0.04443693108864679
GLCAT7g,0.0,0.04443693108864679
GLCAT8g,0.0,0.04443693108864679
GLCAT9g,0.0,0.04443693108864679
GLCATg,0.0,3000.0
GLCMter,0.0,1000.0
GLCNACASE1ly,0.0,0.026651427697991878
GLCNACASE2ly,0.0,0.026651427697991878
GLCNACASE3ly,0.0,0.026651427697991878
GLCNACASE4ly,0.0,0.026651427697991878
GLCNACASE5ly,0.0,0.026651427697991878
GLCNACDASg,0.0,2000.021738216773
GLCNACPT,0.0,1000.0
GLCNACT,0.0,0.003137200536181181
GLCNACT1g,0.0,1000.0305316975875
GLCNACT2g,0.0,0.04443693108864679
GLCNACT3g,0.0,0.04443693108864679
GLCNACT4g,0.0,0.04443693108864679
GLCNACT5g,0.0,0.04443693108864679
GLCSGLT1le,0.0,1000.0
GLCt1r,-8000.0035031897,8000.0035031897
GLCt2_2,-0.00010858718274896495,0.00010858718274896495
GLCt2r,-0.06333211878043399,0.06333211878043399
GLCt4,-4000.0,4000.0
GLCt4_2,-1000.0001085871827,1000.0001085871827
GLCter,-1000.0,1000.0
GLCtg,-1000.0097211085763,1000.0097211085763
GLCtly,0.0,1000.0
GLCURter,0.0,1000.0
GLCURtly,-0.016503466908621405,0.016503466908621405
GLDBRAN,0.0,1000.0
GLGNS1,0.0,0.04820627036179264
GLNALANaEx,0.0,0.044671497466960225
GLNASNNaEx,0.0,0.044671497466960225
GLNATB0tc,0.0,1000.0
GLNCYSNaEx,0.0,0.044671497466960225
GLNLASEer,-1000.0,1000.0
GLNS,0.0,2000.0
GLNSERNaEx,0.0,0.044671497466960225
GLNt4,0.0,5000.079307186717
GLNTHRNaEx,0.0,0.044671497466960225
GLNtm,0.0,1000.0
GLNtN1,-2000.0,2000.0
GLNyLATthc,0.0,0.017248693154994787
GLPASE1,0.0,1000.0720096848349
GLPASE2a,0.0,1000.0720096848349
GLRASE,-1000.0,1000.0
GLU5Km,0.0,0.0041388446813403
GLU5SAtmc,-1000.0,1000.0
GLUCYS,0.0,0.01235278198362856
GLUDC,0.0,1000.0003348714179
GLUDxm,-0.03020741488195373,0.03020741488195373
GLUDym,-0.03020741488195373,0.03020741488195373
GluForTx,0.0,1000.0
GLUN,0.0,1000.0
GLUNm,0.0,1000.0056275018051
GLUPROASCT1,0.0,1000.0
GLUPRT,0.0,0.020746927989674525
GLUt2m,0.0,1000.0153624037297
GLUt6,0.0,2000.0294330420088
GLUt7l,0.0,1000.0
GLUTCOADHm,0.0,1000.0
GLUtr,-1000.0,1000.0
GLUVESSEC,0.0,2000.0023321630265
GLXO1,0.0,1000.1993611651342
GLXO2p,0.0,1000.0002625161056
GLXtm,-1000.0,1000.0
GLXtp,-1000.0,1000.0
GLY3Pt,-1000.0,1000.0
GLYAMDTR,-8.366624840893664e-05,8.366624840893664e-05
GLYAMDTRc,-8.366624840893664e-05,8.366624840893664e-05
GLYATm,-0.00010807811118379965,0.00010807811118379965
GLYBt4_2_r,-1000.0,1000.0
GLYBtm,-1000.0,1000.0
GLYC_St,0.0,1000.0
GLYC3PFADm,0.0,1000.0
GLYC3Ptmc,-1000.0,1000.0
GLYCK2,0.0,0.0006713212322956294
GLYCLTDy,0.0,0.005115791185519935
GLYCLTDym,0.0,1000.0
GLYCLTtp,0.0,1000.0
GLYCt,-4000.0,4000.0
GLYCtm,-1000.0,1000.0
GLYCTO1p,0.0,0.0002625161056469436
GLYGLYCNc,0.0,0.050952596356030645
GLYGLYPEPT1tc,0.0,1000.0
GLYK,0.0,1000.0
GLYKm,0.0,2000.0
GLYLEUHYDROc,0.0,0.050952596356030645
GLYLEUPEPT1tc,0.0,1000.0
GLYOp,0.0,1000.0
GLYOX,0.0,0.01005744528518684
GLYOXm,0.0,0.009988568512620971
GLYPHEHYc,0.0,1000.0
GLYPHEPEPT1tc,0.0,1000.0
GLYPROPEPT1tc,0.0,1000.0
GLYPROPRO1c,0.0,1000.0
GLYSARCNc,0.0,1000.0
GLYSARPEPT1tc,0.0,1000.0
GLYSNAT5tc,-1000.0,1000.0
GLYt2r,-1000.0131525003785,1000.0131525003785
GLYt2rL,-0.013152500378468933,0.013152500378468933
GLYt4,0.0,6000.086055437588
GLYt7_211_r,-0.006748250869847335,0.006748250869847335
GLYt7_311_r,-1000.0,1000.0
GLYtm,-1000.0,1000.0
GLYtp,-1000.0,1000.0
GLYVESSEC,0.0,1000.0
GMAND,0.0,0.01165612778087445
GMPR,0.0,0.012676046952377878
GMPS2,0.0,0.02077429835461619
GMPtg,-1000.0,1000.0
GMPtn,-1000.0,1000.0
GND,0.0,0.08712138836678968
GNDer,0.0,0.08712138836678968
GNMT,0.0,0.00039314312780853463
GP1CALPHAte,-1000.0,1000.0
GP1CALPHAtg,-1000.0,1000.0
GP1Cte,-1000.0,1000.0
GP1Ctg,-1000.0,1000.0
GPAM_cho,0.0,1000.0
GPAMm_cho,0.0,1000.0530687379317
GPDDA1,0.0,0.010283623848390312
GPIAT,0.0,0.00576105904257957
GPIDA2er,0.0,1000.0
GPIDAer,0.0,1000.0
GPIMTer,0.0,0.003827502134385812
GQ1BALPHAte,-1000.0,1000.0
GQ1BALPHAtg,-1000.0,1000.0
GQ1Bte,-1000.0,1000.0
GQ1Btg,-1000.0,1000.0
GRTTx,0.0,0.07419812211345786
GSNKm,0.0,1000.0
GSNt,-0.22574862482734104,0.22574862482734104
GSNt4,0.0,2000.0
GSNt5,0.0,1000.0
GSNtl,-0.002718409356765135,0.002718409356765135
GSNtm,-0.20319036675473223,0.20319036675473223
GT1Ate,-1000.0,1000.0
GT1Atg,-1000.0,1000.0
GTHDH,0.0,1000.016802273501
GTHO,0.0,0.011081546443937634
GTHOm,0.0,0.011081546443937634
GTHOXte,-1000.0,1000.0
GTHP,0.0,3000.0000977081218
GTHPe,0.0,3000.0
GTHPm,0.0,1000.0
GTHRDt,0.0,1000.0
GTHRDtr,-1000.0,1000.0
GTHS,0.0,0.06673051830433098
GTMLTe,0.0,0.0031505459615358265
GTPCI,0.0,0.013176622499799196
GTPCIn,0.0,0.013176622499799196
GTPtn,-1000.0,1000.0
GUACYC,0.0,6000.011798513471
GUAD,0.0,1000.0
GUAPRT,0.0,0.02223289998095608
GUAt,-0.22574862482734104,0.22574862482734104
GULLACter,0.0,1000.0
GULN3D,-0.009319033220038849,0.009319033220038849
GULNDer,-1000.0,1000.0
GULNter,0.0,1000.0
GULOer,0.0,1000.0
GUR1PP,0.0,1000.0
H2CO3D,-10000.026241672898,10000.026241672898
H2CO3Dm,-1000.02295114935,1000.02295114935
H2ETer,0.0,0.007426214621658947
H2MTer,0.0,0.007682376222640494
H2O2syn,0.0,1000.0039451782254
H2O2t,-1000.0,1000.0
H2O2ter,-1000.0,1000.0
H2O2tly,-1000.0,1000.0
H2O2tm,-1000.0,1000.0
H2O2tn,-1000.0,1000.0
H2O2tp,-1000.0,1000.0
H2Ot,-10000.021992644386,10000.021992644386
H2Oter,-1000.0039815009087,1000.0039815009087
H2Otg,-1000.0,1000.0
H2Otly,-1000.0,1000.0
H2Otm,-2000.0,2000.0
H2Otn,-1000.0,1000.0
H2Otp,-1000.0,1000.0
H3ETer,0.0,0.007426214621658947
H3MTer,0.0,0.01588706247779056
H4ET3er,0.0,0.004936427922046265
H4ETer,0.0,0.007426214621658947
H5MTer,0.0,0.007682376222640494
H6_ET2er,0.0,0.004936427922046265
H6_ETer,0.0,0.007426214621658947
H6ET3er,0.0,0.004936427922046265
H6MTer,0.0,9.231134023795736e-05
H7_ETer,0.0,0.007426214621658947
H7_TAer,0.0,0.006972577450959629
H7ET2er,0.0,0.004936427922046265
H7MTer,0.0,9.231134023795736e-05
H8MTer,0.0,9.231134023795736e-05
H8TAer,0.0,0.006972577450959629
HACD1m,-1000.0658217921981,1000.0658217921981
HACD1x,-1000.0003923673105,1000.0003923673105
HACD9m,-0.0234251219989302,0.0234251219989302
HAS1,0.0,2000.0010301663315
HAS2,0.0,2000.0010301663315
HAtly,0.0,1000.0
HBZOPT10m,0.0,1000.0
HCO3_2NAt,-1000.0,1000.0
HCO3_CLt,-2000.045005480656,2000.045005480656
HCO3_NAt,-0.03300516074788004,0.03300516074788004
HCO3E,-4000.002180578814,4000.002180578814
HCO3Ee,-3000.0,3000.0
HCO3Em,-1000.02295114935,1000.02295114935
HCOUMARINte,-0.03436867254968846,0.03436867254968846
HDCACBP,-0.031915576837959626,0.031915576837959626
HDCAter,-1000.0,1000.0
HDCAtr,-0.017894501212505243,0.017894501212505243
HDCEAtr,-0.017894501212505243,0.017894501212505243
HDD2COAtx,-1000.0,1000.0
HDDACBP,-0.031915576837959626,0.031915576837959626
HESTRATRIOLte,-1000.0,1000.0
HESTRATRIOLtr,-1000.0,1000.0
HEX1,0.0,2000.102089286933
HEX10,0.0,2000.102089286933
HEX4,0.0,2000.102089286933
HEX7,0.0,2000.102089286933
HEXCCOAtx,-1000.0,1000.0
HEXCCPT1,-0.02913010450718832,0.02913010450718832
HEXCCPT2,0.0,0.013962256770023046
HEXCCRNt,0.0,0.040408169727696015
HEXCt,-1000.0,1000.0
HGDm,0.0,1000.0145153835186
HGNTOR,0.0,1000.0
HIBDm,-0.016795056535986175,0.016795056535986175
HISD,0.0,1000.0
HISDC,0.0,2000.0
HIShPTtc,0.0,0.016896071601537083
HISt4,0.0,5000.079307186717
HISTASE,0.0,1000.0
HISTAtu,-1000.0000935054726,1000.0000935054726
HISTAVESSEC,0.0,2000.0
HIStiDF,-1000.0,1000.0
HIStN1,-2000.0,2000.0
HISyLATtc,0.0,0.017248693154994787
HISyLATthc,0.0,0.017248693154994787
HKt,0.0,2000.0
HKYNH,0.0,1000.0
HMBS,0.0,0.018907181748993748
HMGCOARc,0.0,0.04314637054944098
HMGCOARx,0.0,0.04314637054944098
HMGCOASi,0.0,1000.0
HMGCOASim,0.0,1000.0
HMGCOAtm,-1000.0,1000.0
HMGCOAtx,-1000.0,1000.0
HMGL,0.0,1000.0
HMGLm,0.0,0.04003961952276371
HMGLx,0.0,0.04003961952276371
HOLYSK,0.0,0.0009058120317569051
HOMt4,0.0,1000.0381622174613
HOXG,0.0,0.033457394927349886
HPACtr,-1000.0,1000.0
HPDCACRNCPT1,-0.02913010450718832,0.02913010450718832
HPDCACRNCPT2,0.0,0.013962256770023046
HPDCACRNt,0.0,0.040408169727696015
HPDCAt,-1000.0,1000.0
HPETFABP1tc,-6000.017141419055,6000.017141419055
HPI,-1000.0,1000.0
HPROxm,-0.028970836783777352,0.028970836783777352
HPROym,-0.028970836783777352,0.028970836783777352
HPYRDC,0.0,1000.0
HPYRDCm,0.0,1000.0
HPYRR2x,0.0,0.001594600691684901
HPYRRx,0.0,0.005367440888220393
HPYRRy,0.0,0.005115791185519935
HPYRtp,-1000.0,1000.0
HRETNtn,-1000.0,1000.0
HS1ly,0.0,0.008550490659373666
HS2ly,0.0,0.008550490659373666
HS3ly,0.0,0.008550490659373666
HS4ly,0.0,0.008550490659373666
HSAT1ly,0.0,1000.0
HSAT2ly,0.0,1000.0
HSAT3ly,0.0,1000.0
HSAT4ly,0.0,1000.0
HSD11B1r,-1000.0,1000.0
HSD11B2r,-1000.0,1000.0
HSD17B1,-1000.0328006247514,1000.0328006247514
HSD17B2r,0.0,1000.0241392180474
HSD17B3r,0.0,1000.0
HSD17B42x,0.0,1000.0
HSD17B4x,0.0,1000.0
HSD17B7r,0.0,0.004811794589152387
HSD17B8r,0.0,1000.0241392180474
HSD17B9r,0.0,0.004811794589152387
HSD3A1r,-1000.0,1000.0
HSD3A2r,-1000.0,1000.0
HSD3B11,0.0,2000.0
HSD3B11r,0.0,2000.0
HSD3B12r,0.0,2000.0
HSD3B13,0.0,2000.0
HSD3B13r,0.0,2000.0
HSD3B7,0.0,0.016758329754924996
HSD3B7P,0.0,0.016758329754924996
HSDA,0.0,1000.0
HSPASEly,0.0,1000.0
HSPGt,0.0,1000.0
HSPGtly,0.0,1000.0
HTAXOLte,-1000.0,1000.0
HTDCACBP,-0.031915576837959626,0.031915576837959626
HTDCRNe,0.0,1000.0
Htg,-1000.0,1000.0
Htm,0.0,3000.0288703673777
Htr,-1000.0,1000.0
Htx,-1000.0,1000.0
HURH,0.0,1000.0
HXANtl,-0.002718409356765135,0.002718409356765135
HXANtx,0.0,1000.0
HXPRT,0.0,0.02223289998095608
HYPOE,0.0,0.010632030957232235
HYPTROX,0.0,1000.0
HYXNt,-0.22574862482734104,0.22574862482734104
IDHPOXOX2b,0.0,1000.0
IDHPOXOX3,0.0,1000.0
IDHPOXOX4,0.0,1000.0
IDHPOXOXb,0.0,1000.0
